key,author,comment,hashtags,mentions
https://www.instagram.com/p/B8YkhJaDbs9/,dydar777.5,Keep America Great🇺🇸 Donald Trump2020🇺🇸,,
https://www.instagram.com/p/B8YkhJaDbs9/,roxcanne,"⭐⭐⭐Miss this President - his outrageous sense of self, openness, compassion, ⚘ unmatched integrity and yes humanness. 💕",,
https://www.instagram.com/p/B8YkhJaDbs9/,nanayawfivestar,"So I’m black n I don’t like Obama,y’all deal with it",,
https://www.instagram.com/p/B8YkhJaDbs9/,devious_martian,And then put children in cages.,,
https://www.instagram.com/p/B8YkhJaDbs9/,smismaeelm,Such a great man,,
https://www.instagram.com/p/B8YkhJaDbs9/,johncaplaw1,🇺🇸Trump 🇺🇸2020,,
https://www.instagram.com/p/B8YkhJaDbs9/,kingleobellz,One of the Greatest to ever be in office. Impeachment for Trump let's make America great again,,
https://www.instagram.com/p/B8YkhJaDbs9/,harbisonwaldroup,And there is a MAN.....❤️,,
https://www.instagram.com/p/B8YkhJaDbs9/,ana6737,The best president ever,,
https://www.instagram.com/p/B8YkhJaDbs9/,eisenray,Look that's where his BS started. Just listen to all the lies falling out of his Communist mouth.,,
https://www.instagram.com/p/B8YkhJaDbs9/,captainspalding1,On this day trump is still your president,,
https://www.instagram.com/p/B8YcPtiHWnK/,abcnews,Whale watchers get up close to humpback whale giving birth off Maui. #whales #birth #hawaii,"['whales', 'birth', 'hawaii']",
https://www.instagram.com/p/B8YcPtiHWnK/,lilianacaroselli,Leave her in peace!,,
https://www.instagram.com/p/B8YcPtiHWnK/,adamzaj.12,❤️,,
https://www.instagram.com/p/B8YcPtiHWnK/,dougmiller242,Nice moment for them,,
https://www.instagram.com/p/B8YcPtiHWnK/,itsfuze,👀🔥🔥,,
https://www.instagram.com/p/B8YcPtiHWnK/,michigris,🌊💙,,
https://www.instagram.com/p/B8YcPtiHWnK/,reef_n_rip,Leave them alone.,,
https://www.instagram.com/p/B8YcPtiHWnK/,brooklyn_greenes212,"I think it should be illegal to stress animals in the wild like this. They get very stressed and angry, they have integrity too and feel anger and need to really be left alone in order to live well",,
https://www.instagram.com/p/B8YcPtiHWnK/,gabriellara1942,😮,,
https://www.instagram.com/p/B8YcPtiHWnK/,theresa.nunez.98,Holy moly,,
https://www.instagram.com/p/B8YcPtiHWnK/,raopak,✔️,,
https://www.instagram.com/p/B8YcPtiHWnK/,jeennyy0719,😍,,
https://www.instagram.com/p/B8YcPtiHWnK/,lindavillarreal67,☺️🥰❤️👌🏻,,
https://www.instagram.com/p/B8YJL-KnGUL/,abcnews,"Best moments from the 2020 #oscars

From @parasitemovie's barrier-breaking win to @Eminem's unexpected performance, these are moments we couldn't stop talking about at the #oscars https://abcn.ws/37cUxMX","['oscars', 'oscars']","['parasitemovie', 'Eminem']"
https://www.instagram.com/p/B8YJL-KnGUL/,tbirdthorpe1962,Eminem did a awesome job.❣️❣️🙌,,
https://www.instagram.com/p/B8YJL-KnGUL/,stylezbyheidi89,Yu cut out the part where he took shots at the republicans?,,
https://www.instagram.com/p/B8YJL-KnGUL/,lmccoy1313,Joaquin made mention of his brother. But his speech was about ethics and kindness to animals.,,
https://www.instagram.com/p/B8YJL-KnGUL/,fitchnelson,What Laura Dern said. Lucky woman! All amazing and talented people! Thank you for Your wonderful movies!!!,,
https://www.instagram.com/p/B8YJL-KnGUL/,randyrip34,🤔🤔🤔🤔,,
https://www.instagram.com/p/B8YJL-KnGUL/,the_unconventional_asian,Pete Buttigieg should’ve won best picture!,,
https://www.instagram.com/p/B8YJL-KnGUL/,debrachar53,They are all so adorable,,
https://www.instagram.com/p/B8YJL-KnGUL/,mueller8272,Lowest ratings ever,,
https://www.instagram.com/p/B8YJL-KnGUL/,maho_lll_maho,That was wooow!!!))))),,
https://www.instagram.com/p/B8YJL-KnGUL/,nplikhamin,👍❤️,,
https://www.instagram.com/p/B8YJL-KnGUL/,djruiz54,That's not far away to where I want to go,,
https://www.instagram.com/p/B8YJL-KnGUL/,rod___walker,ERNEST OLKOWSKI WAS RIGHT...,,
https://www.instagram.com/p/B8YH4xnBreF/,abcnews,"Bong Joon-ho's ""Parasite"" is the winner of this year's Academy Award for Best Picture. The South Korean filmmaker also won the Oscar for Best Director, and in his acceptance speech he extended a heartfelt thank you to his fellow nominee, legendary director Martin Scorsese:
-
""When I was young and studying cinema there was a saying that I carved deep into my heart which is 'the most personal is the most creative,'"" he said through an interpreter. ""That quote was from our great Martin Scorsese,"" Bong added, in English.
-
""When I was in school I studied Martin Scorsese’s films. Just to be nominated was a huge honor -- I never thought I would win,” Bong continued, through an interpreter.
-
Bong also thanked another fellow nominee, Quentin Tarantino.
-
""When people in the U.S. were not familiar with my films Quentin always put my films on his list,"" he said through the interpreter.
-
""Quentin, I love you!"" he added in English.
-
But he didn't forget to thank the other nominees, too, adding through the interpreter: ""I would like to get a Texas chainsaw, split the Oscar trophy into five and share it with all of you!""",,
https://www.instagram.com/p/B8YH4xnBreF/,samtywrites,bravo bravo ...this film introduced me to great south Korean cinema.. a masterpiece indeed,,
https://www.instagram.com/p/B8YH4xnBreF/,margaritavargas9647,It’s a terrible movie I don’t know how they want all these awards all them good movies out there you pick a movie so dumb is that one it wasn’t even in English,,
https://www.instagram.com/p/B8YH4xnBreF/,monetloi,CONGRATULATIONS!!! Well deserved. 💯💯💯👏🏽👏🏽👏🏽,,
https://www.instagram.com/p/B8YH4xnBreF/,pharaoh_nc,Absolutely incredible movie,,
https://www.instagram.com/p/B8YH4xnBreF/,socallin,Didn’t speak English. Ugh,,
https://www.instagram.com/p/B8YH4xnBreF/,shirlee0923,WOW 🤩 he’s Super!!! Congratulations 🎉 on your Oscar Win! And for being so HUMBLE! God Bless you all the way!!!😉👍🏼,,
https://www.instagram.com/p/B8YH4xnBreF/,hamode_k9,💜🇮🇶,,
https://www.instagram.com/p/B8YH4xnBreF/,jazzie1617,👍👌,,
https://www.instagram.com/p/B8YH4xnBreF/,bitziiiiiiii,👎🏻,,
https://www.instagram.com/p/B8YH4xnBreF/,andrea_846,ϲօղցɾɑեմӏɑեíօղտ,,
https://www.instagram.com/p/B8YH4xnBreF/,yurihale,❤️💕❤️ Congratulations to Parasite. History made!!!,,
https://www.instagram.com/p/B8YH4xnBreF/,lauracord51,So true!,,
https://www.instagram.com/p/B8YElFbDWIi/,abcnews,"Renee Zellweger pays tribute to Judy Garland

When Renee Zellweger won best actress for her role as the late Judy Garland in ""Judy,"" she paid tribute to Garland. https://abcn.ws/37cUxMX",,
https://www.instagram.com/p/B8YElFbDWIi/,evenieto7777,NOBODY GIVES A CRAP,,
https://www.instagram.com/p/B8YElFbDWIi/,gsosa4realty,Classy and thoughtful ⚡️,,
https://www.instagram.com/p/B8YElFbDWIi/,jasonfr7,She won for a movie nobody seen? !!!!!!!,,
https://www.instagram.com/p/B8YElFbDWIi/,s_forrest.casey,"What a classy, enlightening, well thought out and well spoken speech. Well done Renee Zellweger, well done.",,
https://www.instagram.com/p/B8YElFbDWIi/,maryd72,All that plastic surgery 🙉,,
https://www.instagram.com/p/B8YElFbDWIi/,haclass1984,"Too long, rambling.",,
https://www.instagram.com/p/B8YElFbDWIi/,eddieazevedo02,Wow nice!!!,,
https://www.instagram.com/p/B8YElFbDWIi/,lliacarin,Brilliant and humble ! To remember all and thank you to include our daily heroes 🙏💕,,
https://www.instagram.com/p/B8YElFbDWIi/,champagnezachy,Great speech.,,
https://www.instagram.com/p/B8YElFbDWIi/,rogerpumadana,ABC really hahahahaha liberals SMH,,
https://www.instagram.com/p/B8YElFbDWIi/,l.rich65,Total class ♥️ gorgeous inside and out !,,
https://www.instagram.com/p/B8YElFbDWIi/,christallakarayianni,Way to go Bridget Jones❤️❤️❤️,,
https://www.instagram.com/p/B8X_GAenEHL/,abcnews,"@parasitemovie makes #Oscars history

The suspenseful South Korean film, which focuses on class distinction through the relationships of the Park and Kim families, also won the Oscar for best international feature film, best original screenplay and best director. https://abcn.ws/37cUxMX",['Oscars'],['parasitemovie']
https://www.instagram.com/p/B8X_GAenEHL/,jojo_stork,Well deserved,,
https://www.instagram.com/p/B8X_GAenEHL/,profaniter77,It’s a well deserved for them! I absolutely loved the film! I own it and doesn’t regret a dime for doing it!,,
https://www.instagram.com/p/B8X_GAenEHL/,blockchainking,Asians are the highest earning race in America. Kudos.,,
https://www.instagram.com/p/B8X_GAenEHL/,raikagemuse,Corona virus 🦠,,
https://www.instagram.com/p/B8X_GAenEHL/,carameldropkaren,"very well deserved , so happy for them 👏🏽",,
https://www.instagram.com/p/B8X_GAenEHL/,gazoowwf,A Movie Nobody has seen lmao 😂,,
https://www.instagram.com/p/B8X_GAenEHL/,desireeoboh1,👏🏾👏🏾👏🏾 I’m half Korean I just love their movies,,
https://www.instagram.com/p/B8X_GAenEHL/,prettychilly,Wonderful!! Yay for more diversity,,
https://www.instagram.com/p/B8X_GAenEHL/,mrtodspies,Great movie...we’ll deserved,,
https://www.instagram.com/p/B8X_GAenEHL/,bitziiiiiiii,Unfair Oscar for foreign movie,,
https://www.instagram.com/p/B8X_GAenEHL/,benisalwayshungry,🇰🇷🇰🇷🇰🇷💯💯💯,,
https://www.instagram.com/p/B8X_GAenEHL/,cyndygoldie,waitttt that guy on the right is North Korean! 🤣🤣🤣🤣 if you know what i meant (the one who watch Crash Landing will understand),,
https://www.instagram.com/p/B8X-U6bhCLM/,abcnews,"""Parasite"" was the breakout star of this year's #Oscars, becoming the first non-English language movie to win Best Picture.

South Korean director Bong Joon-ho's film, which focuses on class distinction through the relationships of the Park and Kim families, also won the Oscar for Best International Film, Original Screenplay and Best Director. (📷: Reuters)",['Oscars'],
https://www.instagram.com/p/B8X-U6bhCLM/,rubimango,Well deserve! 👍❤️❤️❤️,,
https://www.instagram.com/p/B8X-U6bhCLM/,iamaustinmills,I’ve never even heard of that😂,,
https://www.instagram.com/p/B8X-U6bhCLM/,jeongnya_son,Congrats! Proud of being Korean🥰🇰🇷,,
https://www.instagram.com/p/B8X-U6bhCLM/,kathykang,👏👏👏,,
https://www.instagram.com/p/B8X-U6bhCLM/,preety_mariana,Great🔥,,
https://www.instagram.com/p/B8X-U6bhCLM/,thisisjeekim,Amazing!🙂👍👏👏👏👏💖💖,,
https://www.instagram.com/p/B8X-U6bhCLM/,soosassi,❤️❤️❤️,,
https://www.instagram.com/p/B8X-U6bhCLM/,mom.is.anonymous,Great movie!!,,
https://www.instagram.com/p/B8X-U6bhCLM/,londblu,"Did not like this movie, it’s a rehash of Japanese classics",,
https://www.instagram.com/p/B8X-U6bhCLM/,socallin,Ugh,,
https://www.instagram.com/p/B8X-U6bhCLM/,mb_goood,❤️❤️❤️,,
https://www.instagram.com/p/B8X-U6bhCLM/,nickmanire,1917 was robbed,,
https://www.instagram.com/p/B8X93t1l1Lx/,abcnews,"Joaquin Phoenix delivers emotional #Oscars acceptance speech

He used his winding speech to speak about a number of causes he is passionate about and speak about finding unity and deliver a touching rememberance of his late brother, River. https://abcn.ws/37cUxMX",['Oscars'],
https://www.instagram.com/p/B8X93t1l1Lx/,sickmatic,BEST SPEECH OF THE NIGHT PERIOD,,
https://www.instagram.com/p/B8X93t1l1Lx/,lucy.50020,One of the best speeches I’ve never heard thus far. I hope we can all really sit and think about what he just said and become better human beings towards ourselves and our environment,,
https://www.instagram.com/p/B8X93t1l1Lx/,krizzykid,Someone please check his mental health also.....he is putting power in his words but his movements look like he is fighting demons daily,,
https://www.instagram.com/p/B8X93t1l1Lx/,veggygal,I've never been so proud of a fellow vegan! He is amazing! I cried through the whole speech. I'm so happy for him! Using hisvoice for the voiceless is huge because ppl will listen. Thank you Joaquin and Congratulations!!!! 👏🙌💕,,
https://www.instagram.com/p/B8X93t1l1Lx/,xoxo_veronicaj,Yes Joaquin!! We’re blind and we need reminders on how we pretend we’re automatically privileged. Own your mistakes and create unity. 🙌🏼🙌🏼🙌🏼,,
https://www.instagram.com/p/B8X93t1l1Lx/,blackmaximusfit,True champion and Vegan,,
https://www.instagram.com/p/B8X93t1l1Lx/,nancyramirez6941,"Amazing, inspiring and educational speech of the night.",,
https://www.instagram.com/p/B8X93t1l1Lx/,luvlily1717,He’s such a moving speaker. Great choice of words to get his point across 🙌🏼,,
https://www.instagram.com/p/B8X93t1l1Lx/,marygriffin_tempe_,No tears. Why is he wiping like there is. What an actor. Geesssh,,
https://www.instagram.com/p/B8X93t1l1Lx/,raymo_baku,"What a beautiful day, I am really happy that he won the Oscar, because he deserve it!",,
https://www.instagram.com/p/B8X93t1l1Lx/,joraysmith,"Sorry, but that was a pilled our rant. Well intentioned, yes. But - zero progress or direction.",,
https://www.instagram.com/p/B8X93t1l1Lx/,mlmata3269,That’s was beautiful! ❤️😭,,
https://www.instagram.com/p/B8X5049HXPR/,abcnews,BREAKING: The Oscar for Best Picture goes to @ParasiteMovie! #Parasite #Oscars #Oscar2020,"['Parasite', 'Oscars', 'Oscar2020']",['ParasiteMovie']
https://www.instagram.com/p/B8X5049HXPR/,kganancial,incredible film. i watched it twice in a 24 hr period 🔥🔥🔥🔥,,
https://www.instagram.com/p/B8X5049HXPR/,otherstuffbapu,🇰🇷 REPRESENT!!!,,
https://www.instagram.com/p/B8X5049HXPR/,raidersfan_fooligan68,This movie is average at best with a pretty basic story. What a sham.,,
https://www.instagram.com/p/B8X5049HXPR/,jayc9576,Overrated asf 💩💩🗑,,
https://www.instagram.com/p/B8X5049HXPR/,thisplanisgood,I don’t get it... when did a foreign film become a part of best picture nominees ??? Just when??? This almost sounds like a hoax... like a token since Oscar is being hated for their lack of diversity and Hollywood elites.... it’s like here we’re going to give a foreign film as best picture... see we’re diverse and we care about Asians too.... nice try not buying it,,
https://www.instagram.com/p/B8X5049HXPR/,songofsandra,WELL DESERVED!!! 🇰🇷🇰🇷🇰🇷,,
https://www.instagram.com/p/B8X5049HXPR/,vvvvvalorous,👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,,
https://www.instagram.com/p/B8X5049HXPR/,mielespee,I need to watch this movie who came from nowhere 🤷🏼‍♀️ duh ???,,
https://www.instagram.com/p/B8X5049HXPR/,riosas7,Wow ! Amazing it beat Irishman and Joker ! Ima go see it now ! Didn’t know it was the first foreign movie to win best picture either...anyone can enlighten me on the plot without major spoilers ?,,
https://www.instagram.com/p/B8X5049HXPR/,coachrg,Such a waste of time. The movies people really like don’t win. The ones no ones sees always win. Crazy.,,
https://www.instagram.com/p/B8X5049HXPR/,crystalhjcray,So proud! Congratulations!! 👍🙌🤗👏❤️,,
https://www.instagram.com/p/B8X5049HXPR/,faygirl_9a,"I Do Not Understand The Point Of This Movie!! It was way more disturbing than The Joker with ""no point""!",,
https://www.instagram.com/p/B8X42Senw71/,abcnews,"@eltonjohn's #oscars acceptance speech for Best Original Song

""This is a dream for us.""",['oscars'],['eltonjohn']
https://www.instagram.com/p/B8X42Senw71/,badnan,"Which Bernie, either way I’m here for it. Bernie Sanders dot com forward slash donate",,
https://www.instagram.com/p/B8X42Senw71/,joanneleaper,Elton your the best congratulations ❤️,,
https://www.instagram.com/p/B8X42Senw71/,breezyslim,Congrats Sir Elton!!! Well deserved!!! 👏🏾👏🏾👏🏾👏🏾,,
https://www.instagram.com/p/B8X42Senw71/,xspector37x,"It is cool to see that after all Elton John has accomplished in his life , he can still get overwhelmed and flustered receiving a award . He’s adorable .",,
https://www.instagram.com/p/B8X42Senw71/,carolczan,So well deserving 🌺,,
https://www.instagram.com/p/B8X42Senw71/,londblu,💕 ❤️❤️❤️❤️❤️❤️❤️❤️❤️,,
https://www.instagram.com/p/B8X42Senw71/,raye_u_rock,"Here's the real rocketman, donnie...",,
https://www.instagram.com/p/B8X42Senw71/,maria_espinosa06,Congrats ❤️Your music🎈🎈🎈🎈,,
https://www.instagram.com/p/B8X42Senw71/,mindurbizniz,👏 Thank you for your music 👍,,
https://www.instagram.com/p/B8X42Senw71/,seamermaid23,♥️👏🏻🏆,,
https://www.instagram.com/p/B8X42Senw71/,missjackiet63,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,,
https://www.instagram.com/p/B8X42Senw71/,bob799999,Wish he had time to preform more,,
https://www.instagram.com/p/B8X3b4qgBCe/,abcnews,"Best Actor winner Joaquin Phoenix: ""That's when we're at our best—when we support each other. Not when we cancel each other out for past mistakes, but when we help each other to grow, when we educate each other, when we guide each other toward redemption.""
-
The award for his performance in ""Joker"" is Phoenix's first Oscar win. #Oscars",['Oscars'],
https://www.instagram.com/p/B8X3b4qgBCe/,warrengreal,Best speech ever and the fact he supports animal rights makes him 100x more of a real person,,
https://www.instagram.com/p/B8X3b4qgBCe/,marystarnitcky,Great speech tonight- still love when he also played Johnny Cash!!,,
https://www.instagram.com/p/B8X3b4qgBCe/,kdutch516,I didn’t hear a word after he left the stage. He is the best!!! Using his voice for the voiceless. Using his time to “talk about himself” to talk about humans feeling superior and dominate over other species. Sadly very few in Hollywood do that. Man he was powerful. ♥️♥️♥️,,
https://www.instagram.com/p/B8X3b4qgBCe/,marysanders9730,👏👏👏Thank u for supporting our Gods Angels😸🐱🦊🐷🐓🐓🐕🐕🦃🐎👍🐮🐮,,
https://www.instagram.com/p/B8X3b4qgBCe/,samuelsonsandy,♥️♥️♥️♥️♥️♥️ Love his speech!!!,,
https://www.instagram.com/p/B8X3b4qgBCe/,arfletcher46,His performance was nothing short of brilliant. 🔥🙌🏾,,
https://www.instagram.com/p/B8X3b4qgBCe/,saltycarp,Runaway winner! His performance was creepily amazing.,,
https://www.instagram.com/p/B8X3b4qgBCe/,iz.spam.acc,#govegan,['govegan'],
https://www.instagram.com/p/B8X3b4qgBCe/,davidspedley,Overall a meaningful speech .,,
https://www.instagram.com/p/B8X3b4qgBCe/,rob.13__,Well deserved 👏,,
https://www.instagram.com/p/B8X3b4qgBCe/,mrfrancis_baez,Great speech!!!!!,,
https://www.instagram.com/p/B8X3b4qgBCe/,laprade23,"A speech perfectly made for ""triggered Hollywood snowflakes""!! 😂😂",,
https://www.instagram.com/p/B8X0GSIHfZb/,abcnews,"Hildur Guðnadóttir accepted the award for Best Original Score for 'Joker' with a message to ""the girls, to the women, to the mothers, to the daughters who hear the music bubbling within: Please speak up. We need to hear your voices."" #Oscars",['Oscars'],
https://www.instagram.com/p/B8X0GSIHfZb/,samholmes93,Post the video of the speech!!!!,,
https://www.instagram.com/p/B8X0GSIHfZb/,liliki_pop_art,#powerfulmessage ❤️,['powerfulmessage'],
https://www.instagram.com/p/B8X0GSIHfZb/,ohnogladys,"You go girl, I got choked up because I love when women succeed in male dominated fields.",,
https://www.instagram.com/p/B8X0GSIHfZb/,stephanniagq,👏🏼👏🏼👏🏼,,
https://www.instagram.com/p/B8X0GSIHfZb/,tulleandbatiste,💙💙💙💙,,
https://www.instagram.com/p/B8X0GSIHfZb/,dcatch.er,Powerfull message 😍😍💯,,
https://www.instagram.com/p/B8X0GSIHfZb/,ariverajeter,Great speech,,
https://www.instagram.com/p/B8X0GSIHfZb/,tugceozer,🕊,,
https://www.instagram.com/p/B8X0GSIHfZb/,annasalvatierra,We all need to stand up for our fights.❤️,,
https://www.instagram.com/p/B8X0GSIHfZb/,peggyfromthesprings,💙💙💙💙,,
https://www.instagram.com/p/B8X0GSIHfZb/,mirtabates,Brava!! Well deserved.,,
https://www.instagram.com/p/B8X0GSIHfZb/,annasalvatierra,Well Deserved. Thank You for an inspiring speech,,
https://www.instagram.com/p/B8XuPV7l5p4/,abcnews,"The Oscar for best feature-length documentary went to ""American Factory,"" the first documentary released by Barack and Michelle Obama's production company. #Oscars",['Oscars'],
https://www.instagram.com/p/B8XuPV7l5p4/,rogerbigblock,Awwwww. Obama is still upset that Trump undid all of his job/economy crushing regulations and the economy is booming.,,
https://www.instagram.com/p/B8XuPV7l5p4/,__ross_s_mom__,This will drive trump crazy with jealousy!!,,
https://www.instagram.com/p/B8XuPV7l5p4/,sherylleachsloup,We miss you Mr. President!,,
https://www.instagram.com/p/B8XuPV7l5p4/,riveraj83,That’s my president!,,
https://www.instagram.com/p/B8XuPV7l5p4/,jk6822,See how he gracefully acknowledged the work and didn't take credit... Class!,,
https://www.instagram.com/p/B8XuPV7l5p4/,the.girl.from.boston,He looks rough 🤮,,
https://www.instagram.com/p/B8XuPV7l5p4/,raye_u_rock,😂😂😂😂 at the trump supporters hating...🤡🤡🤡,,
https://www.instagram.com/p/B8XuPV7l5p4/,bart8888329,So proud of our first gay President ❤️❤️❤️,,
https://www.instagram.com/p/B8XuPV7l5p4/,knitbyjulia,🤮🤮🤮🤮🖕🏿🖕🏿🖕🏿🖕🏿,,
https://www.instagram.com/p/B8XuPV7l5p4/,destroyedthefbi,Google Putin ordered the Sandy Hook shooting In Newtown Wordpress💩🧠🤡,,
https://www.instagram.com/p/B8XuPV7l5p4/,clutges,so it took more than 8 years for Obama to actually do something right for once? Nice.,,
https://www.instagram.com/p/B8XuPV7l5p4/,justink1976,I was especially inspired by the quoting from the Communist Manifesto in the acceptance speech. 🙄,,
https://www.instagram.com/p/B8XtOAFn1I7/,abcnews,"Laura Dern wins Oscar for Best Supporting Actress

""This is the best birthday present ever!"" Watch Laura Dern's acceptance speech for the Best Supporting Actress award. https://gma.abc/2UCPv9V #Oscars",['Oscars'],
https://www.instagram.com/p/B8XtOAFn1I7/,justink1976,And that’s how a humble and grateful acceptance speech is done 🤙 Congrats! 👏,,
https://www.instagram.com/p/B8XtOAFn1I7/,rhon_mason,I don’t even remember her role in Marriage Story but she won an Oscar for it...,,
https://www.instagram.com/p/B8XtOAFn1I7/,valentinomyrie,Congratulations to a wonderful woman,,
https://www.instagram.com/p/B8XtOAFn1I7/,chelopauli,Excelente film 🎞 me encanto!!❤️,,
https://www.instagram.com/p/B8XtOAFn1I7/,scmcc75,👏👏👏❤️❤️❤️😍😍😍,,
https://www.instagram.com/p/B8XtOAFn1I7/,iamadeola.97,Congrats dear,,
https://www.instagram.com/p/B8XtOAFn1I7/,cgc1927,Jlo should not have been snubbed. She was nominated in every other film venue. Dern is a Hollywood brat. Trump people doing whatever they wish... I didn’t watch because of this. 😑,,
https://www.instagram.com/p/B8XtOAFn1I7/,nope2409,🙄🙄🙄🙄,,
https://www.instagram.com/p/B8XtOAFn1I7/,princeton1401,Oscars we're good but what is Oscars true name,,
https://www.instagram.com/p/B8XtOAFn1I7/,tire_lady,💐,,
https://www.instagram.com/p/B8XtOAFn1I7/,manhattan1980,👍🏼,,
https://www.instagram.com/p/B8XtOAFn1I7/,jlgisler,🤮🤮🤮,,
https://www.instagram.com/p/B8XsNSJFbFA/,abcnews,"Best dressed men on the Oscars red carpet

And the Oscar for best dressed men on the red carpet goes to... #Oscars
gma.abc/3brKM0w",['Oscars'],
https://www.instagram.com/p/B8XsNSJFbFA/,glossy.bey,All look the same to me so....,,
https://www.instagram.com/p/B8XsNSJFbFA/,garzalynn,This is frightening,,
https://www.instagram.com/p/B8XsNSJFbFA/,grickozd,Oh man that dress👗,,
https://www.instagram.com/p/B8XsNSJFbFA/,austinewilliam362,😍,,
https://www.instagram.com/p/B8XsNSJFbFA/,davefromusa,Spike lee looks like a pop-tart 🌷,,
https://www.instagram.com/p/B8XsNSJFbFA/,raul_mint,"One of Hollywood’s most recognized speechwriting agencies is Fenway Strategies, a company founded by former Obama administration officials Jon Favreau and Tommy Vietor. As well as ghostwriting speeches for TED Talks and political addresses, Fenway also provides services for people in the entertainment industry seeking to strike the right note in anticipation of receiving their award.

Senior Fenway speechwriter Sam Koppelman, who previously worked as Hillary Clinton’s digital strategist, speechwriter to Michael Bloomberg, and co-author of Impeach: The Case Against Donald Trump, explained that writing for actors is great because they know “how to deliver the lines.” “Writing for actors is a speechwriter’s dream come true,” said Koppelman. “Because unlike politicians, who are not professionals at memorizing lines or delivering them in compelling and charismatic ways, actors actually know how to deliver the lines…
…Industry insiders insist that Hollywood stars employing speechwriting agencies are nowadays a common practice, according to Lee’s report. “The most common reason [to hire a ghost acceptance speech writer] is knowing the room,” one source told the magazine. “Like, ‘What is the difference between the PGAs, the Globes, and the BAFTAs?’ Knowing the room is key. Laziness is the other reason.”",,
https://www.instagram.com/p/B8XsNSJFbFA/,beeeechbum_,STOP FLUFFING UP THESE PEOPLE,,
https://www.instagram.com/p/B8XrvyIHCgX/,abcnews,"""We wanted to normalize black hair.""

Filmmaker Matthew Cherry, in acceptance speech for Best Animated Short: ""'Hair Love' was done because we wanted to see more representation in animation."" https://abcn.ws/3blqjuB #Oscars",['Oscars'],
https://www.instagram.com/p/B8XrvyIHCgX/,kylilah,The Crown Act,,
https://www.instagram.com/p/B8XrvyIHCgX/,johnwesleywright,🙌🏿🙌🏿🙌🏿,,
https://www.instagram.com/p/B8XrvyIHCgX/,nope2409,🙄🙄🙄🙄🙄🙄,,
https://www.instagram.com/p/B8XrvyIHCgX/,rogerpumadana,Nobody cares,,
https://www.instagram.com/p/B8XrvyIHCgX/,marydescheemaeker,Beautiful story and beautiful dress!!!,,
https://www.instagram.com/p/B8XrvyIHCgX/,bhappyberry,Beautiful 🙌🏾👸🏾❤️,,
https://www.instagram.com/p/B8XrvyIHCgX/,charbenton05,Someone said token....🤣🤣 They are still OSCAR winners...when tgey are introducing...welcome Oscar winners 😉,,
https://www.instagram.com/p/B8XrvyIHCgX/,iamedrs,Congratulations and I wish you all the best in life around ever and the main thing is that this needs to be true not just for people in your status but for the rest of the world,,
https://www.instagram.com/p/B8XrvyIHCgX/,margaritavargas9647,And God bless you remember honoring that that ask her to Kobe Bryant that was beautiful may the Lord bless you always and may he give you plenty of success in the future that was the best part of the warts,,
https://www.instagram.com/p/B8XrvyIHCgX/,puregoldkitty,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👈,,
https://www.instagram.com/p/B8XrvyIHCgX/,nicci1024,👋👋👋👋👋💖,,
https://www.instagram.com/p/B8XrvyIHCgX/,bourquesimmons,Bravo!!! It is incredible!,,
https://www.instagram.com/p/B8Xq3KdHmS9/,abcnews,"BREAKING: The Oscar for Best Original Screenplay goes to Bong Joon Ho and Han Jin Won for ""Parasite."" #Oscars",['Oscars'],
https://www.instagram.com/p/B8Xq3KdHmS9/,iamtrinitybankz,Question does this movie only play in an Asian language??? Cause how y’all know what they are even saying or what the movie is about??? FYI it’s not in English on my firestick app,,
https://www.instagram.com/p/B8Xq3KdHmS9/,rhon_mason,"I literally just watched this last night. I must say it was pretty good. Yes, deserving of original screenplay.",,
https://www.instagram.com/p/B8Xq3KdHmS9/,mmaher1214,What the hell was she wearing Annie hall,,
https://www.instagram.com/p/B8Xq3KdHmS9/,theitalianpolak,Who cares,,
https://www.instagram.com/p/B8Xq3KdHmS9/,chief_donny__,😍😍😍,,
https://www.instagram.com/p/B8Xq3KdHmS9/,ah_young0429,봉준호 감독님 축하합니다! 👏🏻👍🇰🇷 Congratulations!.💕,,
https://www.instagram.com/p/B8Xq3KdHmS9/,nope2409,Chirp,,
https://www.instagram.com/p/B8Xq3KdHmS9/,424windflower,Congratulations👏👏👏🎊🎉👍,,
https://www.instagram.com/p/B8Xq3KdHmS9/,dorfmanella,❤️❤️❤️❤️❤️❤️,,
https://www.instagram.com/p/B8Xq3KdHmS9/,lenchmob18,😂 Gotta meet that quota! 🤡👎🏻☕️,,
https://www.instagram.com/p/B8Xq3KdHmS9/,sr_montesdeoca,And this is why i don’t watch oscars anymore.,,
https://www.instagram.com/p/B8Xq3KdHmS9/,gongoraamada,👏👏👏👏,,
https://www.instagram.com/p/B8XqboLH_H_/,abcnews,"Brad Pitt accepts the #Oscar for Actor in a Supporting Role

""They told me I only have 45 seconds up here—which is 45 seconds more than the Senate gave John Bolton this week."" #Oscars gma.abc/37cCiaj","['Oscar', 'Oscars']",
